w_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,createdate
210019705001036,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210019705001038,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210019705001040,61,6,29,26,10,19,32,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,56,5,0,0,0,0,61,0,14,19,11,11,50,11,0,0,0,0,0,0,0,0,0,0,20211018
210019705001054,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
210019705001068,5,0,3,2,0,4,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,20211018
210019705002021,10,1,9,0,2,3,5,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,10,0,0,4,3,2,6,4,0,0,0,0,0,0,0,0,0,0,20211018
210019705002041,15,7,6,2,9,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,15,0,0,2,3,3,9,6,0,0,0,0,0,0,0,0,0,0,20211018
210019705002056,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210019705002061,4,0,2,2,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,20211018
210019705002065,5,2,3,0,3,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,20211018
210019706001023,15,5,10,0,4,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,2,6,1,1,14,1,0,0,0,0,0,0,0,0,0,0,20211018
210019706001026,54,5,28,21,0,20,34,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,50,4,11,24,8,6,48,6,0,0,0,0,0,0,0,0,0,0,20211018
210019706001030,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210019706001045,4,2,2,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
210019706001077,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210039201001001,9,2,5,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,2,7,3,1,2,1,6,3,0,0,0,0,0,0,0,0,0,0,20211018
210039201001003,5,0,5,0,0,1,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,20211018
210039201001007,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210039201001011,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210039201001043,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210039201002007,5,1,2,2,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,20211018
210039201002012,5,0,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,20211018
210039201002014,7,2,4,1,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,1,2,2,0,3,4,0,0,0,0,0,0,0,0,0,0,20211018
210039201002020,3,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,20211018
210039201002035,11,2,7,2,8,2,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,11,0,1,4,1,3,3,8,0,0,0,0,0,0,0,0,0,0,20211018
210039201002052,9,2,3,4,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,9,0,1,3,2,1,6,3,0,0,0,0,0,0,0,0,0,0,20211018
210039201002058,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210039201003006,3,0,2,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,20211018
210039201003027,7,5,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,7,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,20211018
210039201003046,4,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,20211018
210039201003051,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210039201003064,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210039201003068,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210039201003082,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
210039201003083,7,1,6,0,1,5,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,1,2,1,2,2,5,0,0,0,0,0,0,0,0,0,0,20211018
210039202001015,16,1,12,3,4,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,16,0,0,0,0,0,16,0,1,6,6,2,10,6,0,0,0,0,0,0,0,0,0,0,20211018
210039202001016,9,6,0,3,4,1,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,9,0,1,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,20211018
210039202001019,3,0,2,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,20211018
210039202001026,5,0,3,2,2,3,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,20211018
210039202001029,33,11,18,4,3,11,19,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,33,0,2,10,9,1,28,5,0,0,0,0,0,0,0,0,0,0,20211018
210039202001032,6,2,4,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,1,0,4,2,0,0,0,0,0,0,0,0,0,0,20211018
210039202001044,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,20211018
210039202001050,53,6,38,9,1,7,45,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,1,53,0,5,22,16,4,52,1,0,0,0,0,0,0,0,0,0,0,20211018
210039202001058,11,5,4,2,1,2,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,2,4,0,0,8,3,0,0,0,0,0,0,0,0,0,0,20211018
210039202001092,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20211018
210039203001007,9,3,4,2,0,2,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,1,0,3,2,4,5,0,0,0,0,0,0,0,0,0,0,20211018
210039203001017,614,114,377,123,30,191,393,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,188,0,0,0,0,573,29,0,8,0,4,549,65,81,190,144,85,297,317,0,0,0,0,0,0,0,0,0,0,20211018
210039203001021,78,22,37,19,16,26,36,0,0,0,0,0,29,0,0,0,4,0,0,0,0,0,0,0,45,0,0,71,1,0,4,0,2,78,0,9,17,17,13,37,41,0,0,0,0,0,0,0,0,0,0,20211018
210039203001022,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210039203001029,47,13,17,17,18,18,11,0,0,0,14,0,2,0,0,2,0,0,0,0,0,0,27,0,0,2,0,42,4,0,1,0,0,47,0,4,8,17,5,18,29,0,0,0,0,0,0,0,0,0,0,20211018
210039203001031,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210039203001032,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20211018
210039203001037,4,2,2,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
210039203001050,4,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,20211018
210039203001061,628,133,369,126,9,178,441,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,14,1,4,1,7,618,10,60,192,167,76,435,193,0,0,0,0,0,0,0,0,0,0,20211018
210039203001067,34,10,21,3,21,10,3,0,0,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,32,1,0,1,0,0,33,1,2,7,10,5,7,27,0,0,0,0,0,0,0,0,0,0,20211018
210039203001068,6,1,3,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,6,0,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,20211018
210039203001070,10,5,4,1,4,4,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,2,2,1,5,5,0,0,0,0,0,0,0,0,0,0,20211018
210039203001071,9,2,2,5,3,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,9,0,0,0,1,6,4,5,0,0,0,0,0,0,0,0,0,0,20211018
210039203001073,9,1,7,1,0,2,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,2,4,2,3,6,0,0,0,0,0,0,0,0,0,0,20211018
210039203002001,102,26,49,27,30,39,33,0,0,0,13,0,0,19,0,2,0,0,17,0,0,0,48,2,0,1,0,97,4,0,1,0,0,100,2,8,25,17,26,53,49,0,0,0,0,0,0,0,0,0,0,20211018
210039203002009,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210039203002011,66,17,31,18,20,24,22,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,17,0,0,65,0,0,0,0,1,65,1,7,15,17,10,21,45,0,0,0,0,0,0,0,0,0,0,20211018
210039203002016,107,57,39,11,85,20,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,105,0,0,104,1,0,0,0,2,103,4,5,24,9,12,33,74,0,0,0,0,0,0,0,0,0,0,20211018
210039203002020,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
210039203002029,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210039203002030,4,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,20211018
210039203002031,12,0,8,4,3,5,4,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,12,0,1,5,4,2,9,3,0,0,0,0,0,0,0,0,0,0,20211018
210039203002032,4,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,20211018
210039203002035,34,10,19,5,0,11,23,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34,0,2,10,8,4,31,3,0,0,0,0,0,0,0,0,0,0,20211018
210039203002039,490,140,248,102,96,194,200,0,0,0,0,313,0,20,0,0,0,0,0,0,143,0,0,0,13,1,0,453,18,1,11,0,7,475,15,46,133,114,57,268,222,0,0,0,0,0,0,0,0,0,0,20211018
210039203002048,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210039203002051,23,8,10,5,10,9,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,23,0,2,6,6,1,10,13,0,0,0,0,0,0,0,0,0,0,20211018
210039203003000,7,1,5,1,1,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,7,0,0,4,2,0,5,2,0,0,0,0,0,0,0,0,0,0,20211018
210039203003002,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210039203003004,8,0,5,3,2,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,8,0,0,4,3,1,4,4,0,0,0,0,0,0,0,0,0,0,20211018
210039203003007,15,5,9,1,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,15,0,2,4,1,3,2,13,0,0,0,0,0,0,0,0,0,0,20211018
210039203003008,62,19,29,14,54,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,58,2,2,0,0,0,60,2,6,13,16,8,22,40,0,0,0,0,0,0,0,0,0,0,20211018
210039203003015,28,6,19,3,5,13,10,0,0,0,15,0,0,4,0,0,0,0,5,0,0,0,4,0,0,0,0,28,0,0,0,0,0,28,0,6,5,9,2,19,9,0,0,0,0,0,0,0,0,0,0,20211018
210039203003018,7,2,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,0,2,2,1,4,3,0,0,0,0,0,0,0,0,0,0,20211018
210039203003019,44,10,19,15,10,27,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,30,0,0,0,0,43,1,0,0,0,0,44,0,4,4,20,6,5,39,0,0,0,0,0,0,0,0,0,0,20211018
210039203003020,121,7,63,51,26,65,30,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,109,121,0,0,0,0,0,121,0,13,42,37,22,71,50,0,0,0,0,0,0,0,0,0,0,20211018
210039203003021,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210039203003023,6,1,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,1,6,0,1,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,20211018
210039203003024,9,1,6,2,0,4,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,9,0,1,5,1,1,1,8,0,0,0,0,0,0,0,0,0,0,20211018
210039203003028,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20211018
210039203003029,17,1,9,7,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,17,0,2,6,5,3,6,11,0,0,0,0,0,0,0,0,0,0,20211018
210039203003033,78,47,23,8,44,29,5,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,0,59,0,0,74,2,0,1,0,1,75,3,5,8,12,6,36,42,0,0,0,0,0,0,0,0,0,0,20211018
210039203003037,567,66,341,160,96,200,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,560,2,0,2,0,3,563,4,22,138,164,177,154,413,0,0,0,0,0,0,0,0,0,0,20211018
210039203003039,14,4,6,4,3,6,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,1,3,4,2,2,12,0,0,0,0,0,0,0,0,0,0,20211018
210039203003042,29,5,17,7,5,19,5,0,0,14,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,2,26,2,1,0,0,0,27,2,4,7,8,5,11,18,0,0,0,0,0,0,0,0,0,0,20211018
210039203003047,104,25,49,30,21,60,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103,102,0,0,2,0,0,104,0,6,19,23,31,70,34,0,0,0,0,0,0,0,0,0,0,20211018
210039203003048,18,6,8,4,10,5,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,4,0,0,17,0,0,1,0,0,18,0,0,4,6,2,4,14,0,0,0,0,0,0,0,0,0,0,20211018
210039203003049,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
210039203004000,35,4,20,11,3,20,12,0,0,0,0,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35,0,3,19,6,3,30,5,0,0,0,0,0,0,0,0,0,0,20211018
210039203004008,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210039203004009,6,0,4,2,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,20211018
210039203004011,18,1,8,9,2,11,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,2,7,4,4,10,8,0,0,0,0,0,0,0,0,0,0,20211018
210039203004016,12,1,9,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,1,0,0,0,12,0,0,5,1,5,2,10,0,0,0,0,0,0,0,0,0,0,20211018
210039203004018,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210039203004027,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
210039204001009,4,0,2,2,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,20211018
210039204001015,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210039204001016,8,0,4,4,2,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,1,4,2,1,7,1,0,0,0,0,0,0,0,0,0,0,20211018
210039204001018,82,27,36,19,39,34,9,0,0,0,1,0,0,71,1,0,7,0,0,0,0,0,0,0,2,0,0,76,3,0,0,0,3,79,3,11,17,20,7,37,45,0,0,0,0,0,0,0,0,0,0,20211018
210039204001021,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210039204001025,192,55,104,33,3,81,108,0,0,0,0,185,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,190,1,0,1,0,0,187,5,13,53,40,31,169,23,0,0,0,0,0,0,0,0,0,0,20211018
210039204001034,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210039204001057,18,4,10,4,4,13,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,16,2,4,6,4,0,13,5,0,0,0,0,0,0,0,0,0,0,20211018
210039204001060,37,5,24,8,2,18,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,32,5,3,15,10,4,27,10,0,0,0,0,0,0,0,0,0,0,20211018
210039204002006,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,20211018
210039204002058,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
210039204003005,2,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
210039204003013,141,69,65,7,39,70,32,0,0,0,0,0,0,0,135,0,0,0,0,2,4,0,0,0,0,0,0,126,10,0,0,0,5,128,13,14,31,22,5,91,50,0,0,0,0,0,0,0,0,0,0,20211018
210039204003016,49,3,23,23,20,29,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,47,2,0,0,0,0,47,2,5,14,14,13,27,22,0,0,0,0,0,0,0,0,0,0,20211018
210039204003020,7,3,3,1,1,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,20211018
210039204003021,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
210039204004000,16,1,9,6,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,13,3,0,0,0,0,16,0,0,7,5,3,5,11,0,0,0,0,0,0,0,0,0,0,20211018
210039204004001,11,7,4,0,5,5,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,1,3,0,0,6,5,0,0,0,0,0,0,0,0,0,0,20211018
210039204004002,9,2,4,3,1,5,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,9,0,0,1,4,2,3,6,0,0,0,0,0,0,0,0,0,0,20211018
210039204004003,23,8,11,4,12,9,2,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,9,0,0,18,0,0,5,0,0,23,0,2,2,4,7,8,15,0,0,0,0,0,0,0,0,0,0,20211018
210039204004004,24,4,11,9,0,4,20,0,0,15,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,1,7,9,3,17,7,0,0,0,0,0,0,0,0,0,0,20211018
